1,2,10,41,495
1,2,11,12,196
1,2,11,13,106
1,2,11,14,569
1,2,11,15,425
1,2,11,16,432
1,2,11,17,264
1,2,11,18,179
1,2,11,19,173
1,2,11,20,230
1,2,11,21,196
1,2,11,22,194
1,2,11,23,368
1,2,11,24,142
1,2,11,25,68
1,2,11,26,43
1,2,11,27,174
1,2,11,28,370
1,2,11,29,318
1,2,11,30,216
1,2,11,31,281
1,2,11,32,563
1,2,11,33,351
1,2,11,34,479
1,2,11,35,361
1,2,11,36,143
1,2,11,37,77
1,2,11,38,565
1,2,11,39,445
1,2,11,40,390
1,2,11,41,338
1,2,12,13,429
1,2,12,14,322
1,2,12,15,229
1,2,12,16,497
1,2,12,17,95
1,2,12,18,30
1,2,12,19,82
1,2,12,20,147
1,2,12,21,513
1,2,12,22,403
1,2,12,23,52
1,2,12,24,153
1,2,12,25,460
1,2,12,26,509
1,2,12,27,312
1,2,12,28,8
1,2,12,29,33
1,2,12,30,328
1,2,12,31,193
1,2,12,32,357
1,2,12,33,292
1,2,12,34,583
1,2,12,35,39
1,2,12,36,479
1,2,12,37,448
1,2,12,38,55
1,2,12,39,435
1,2,12,40,492
1,2,12,41,84
1,2,13,14,282
1,2,13,15,64
1,2,13,16,237
1,2,13,17,377
1,2,13,18,243
1,2,13,19,106
1,2,13,20,315
1,2,13,21,534
1,2,13,22,220
1,2,13,23,311
1,2,13,24,591
1,2,13,25,29
1,2,13,26,511
1,2,13,27,106
1,2,13,28,110
1,2,13,29,74
1,2,13,30,326
1,2,13,31,207
1,2,13,32,336
1,2,13,33,481
1,2,13,34,538
1,2,13,35,358
1,2,13,36,389
1,2,13,37,518
1,2,13,38,358
1,2,13,39,126
1,2,13,40,16
1,2,13,41,355
1,2,14,15,249
1,2,14,16,24
1,2,14,17,23
1,2,14,18,449
1,2,14,19,596
1,2,14,20,425
1,2,14,21,191
1,2,14,22,311
1,2,14,23,61
1,2,14,24,538
1,2,14,25,215
1,2,14,26,565
1,2,14,27,500
1,2,14,28,267
1,2,14,29,376
1,2,14,30,365
1,2,14,31,195
1,2,14,32,156
1,2,14,33,289
1,2,14,34,529
1,2,14,35,179
1,2,14,36,586
1,2,14,37,19
1,2,14,38,33
1,2,14,39,207
1,2,14,40,299
1,2,14,41,582
1,2,15,16,486
1,2,15,17,31
1,2,15,18,332
1,2,15,19,326
1,2,15,20,414
1,2,15,21,424
1,2,15,22,275
1,2,15,23,50
1,2,15,24,306
1,2,15,25,364
1,2,15,26,344
1,2,15,27,417
1,2,15,28,561
1,2,15,29,264
1,2,15,30,364
1,2,15,31,162
1,2,15,32,97
1,2,15,33,66
1,2,15,34,365
1,2,15,35,415
1,2,15,36,595
1,2,15,37,493
1,2,15,38,477
1,2,15,39,221
1,2,15,40,341
1,2,15,41,121
1,2,16,17,205
1,2,16,18,523
1,2,16,19,440
1,2,16,20,358
1,2,16,21,352
1,2,16,22,387
1,2,16,23,76
1,2,16,24,548
1,2,16,25,488
1,2,16,26,410
1,2,16,27,78
1,2,16,28,142
1,2,16,29,394
1,2,16,30,34
1,2,16,31,443
1,2,16,32,87
1,2,16,33,556
1,2,16,34,547
1,2,16,35,176
1,2,16,36,323
1,2,16,37,447
1,2,16,38,322
1,2,16,39,235
1,2,16,40,182
1,2,16,41,479
1,2,17,18,518
1,2,17,19,265
1,2,17,20,460
1,2,17,21,73
1,2,17,22,530
1,2,17,23,140
1,2,17,24,472
1,2,17,25,291
1,2,17,26,589
1,2,17,27,373
1,2,17,28,322
1,2,17,29,132
1,2,17,30,58
1,2,17,31,421
1,2,17,32,459
1,2,17,33,543
1,2,17,34,229
1,2,17,35,471
1,2,17,36,356
1,2,17,37,412
1,2,17,38,242
1,2,17,39,417
1,2,17,40,217
1,2,17,41,84
1,2,18,19,314
1,2,18,20,396
1,2,18,21,57
1,2,18,22,409
1,2,18,23,123
1,2,18,24,596
1,2,18,25,550
1,2,18,26,317
1,2,18,27,482
1,2,18,28,561
1,2,18,29,177
1,2,18,30,23
1,2,18,31,521
1,2,18,32,553
1,2,18,33,301
1,2,18,34,69
1,2,18,35,258
1,2,18,36,116
1,2,18,37,482
1,2,18,38,128
1,2,18,39,50
1,2,18,40,221
1,2,18,41,385
1,2,19,20,220
1,2,19,21,75
1,2,19,22,181
1,2,19,23,273
1,2,19,24,291
1,2,19,25,538
1,2,19,26,123
1,2,19,27,556
1,2,19,28,131
1,2,19,29,39
1,2,19,30,579
1,2,19,31,71
1,2,19,32,62
1,2,19,33,447
1,2,19,34,192
1,2,19,35,303
1,2,19,36,222
1,2,19,37,493
1,2,19,38,163
1,2,19,39,120
1,2,19,40,401
1,2,19,41,305
1,2,20,21,118
1,2,20,22,485
1,2,20,23,341
1,2,20,24,500
1,2,20,25,138
1,2,20,26,127
1,2,20,27,132
1,2,20,28,417
1,2,20,29,31
1,2,20,30,6
1,2,20,31,249
1,2,20,32,284
1,2,20,33,327
1,2,20,34,149
1,2,20,35,552
1,2,20,36,386
1,2,20,37,58
1,2,20,38,599
1,2,20,39,215
1,2,20,40,429
1,2,20,41,500
1,2,21,22,139
1,2,21,23,125
1,2,21,24,521
1,2,21,25,467
1,2,21,26,300
1,2,21,27,78
1,2,21,28,463
1,2,21,29,569
1,2,21,30,12
1,2,21,31,36
1,2,21,32,191
1,2,21,33,372
1,2,21,34,339
1,2,21,35,173
1,2,21,36,530
1,2,21,37,460
1,2,21,38,457
1,2,21,39,214
1,2,21,40,503
1,2,21,41,62
1,2,22,23,502
1,2,22,24,192
1,2,22,25,61
1,2,22,26,122
1,2,22,27,378
1,2,22,28,424
1,2,22,29,342
1,2,22,30,112
1,2,22,31,135
1,2,22,32,489
1,2,22,33,433
1,2,22,34,430
1,2,22,35,513
1,2,22,36,275
1,2,22,37,401
1,2,22,38,168
1,2,22,39,496
1,2,22,40,96
1,2,22,41,65
1,2,23,24,166
1,2,23,25,1
1,2,23,26,383
1,2,23,27,89
1,2,23,28,189
1,2,23,29,358
1,2,23,30,549
1,2,23,31,518
1,2,23,32,59
1,2,23,33,406
1,2,23,34,33
1,2,23,35,134
1,2,23,36,579
1,2,23,37,285
1,2,23,38,43
1,2,23,39,144
1,2,23,40,422
1,2,23,41,546
1,2,24,25,295
1,2,24,26,559
1,2,24,27,203
1,2,24,28,79
1,2,24,29,310
1,2,24,30,216
1,2,24,31,451
1,2,24,32,10
1,2,24,33,468
1,2,24,34,317
1,2,24,35,420
1,2,24,36,506
1,2,24,37,315
1,2,24,38,501
1,2,24,39,504
1,2,24,40,342
1,2,24,41,424
1,2,25,26,396
1,2,25,27,216
1,2,25,28,441
1,2,25,29,424
1,2,25,30,81
1,2,25,31,180
1,2,25,32,531
1,2,25,33,411
1,2,25,34,570
1,2,25,35,42
1,2,25,36,464
1,2,25,37,173
1,2,25,38,113
1,2,25,39,435
1,2,25,40,90
1,2,25,41,147
1,2,26,27,190
1,2,26,28,560
1,2,26,29,463
1,2,26,30,351
1,2,26,31,331
1,2,26,32,255
1,2,26,33,300
1,2,26,34,590
1,2,26,35,414
1,2,26,36,22
1,2,26,37,214
1,2,26,38,521
1,2,26,39,43
1,2,26,40,566
1,2,26,41,226
1,2,27,28,591
1,2,27,29,224
1,2,27,30,550
1,2,27,31,413
1,2,27,32,49
1,2,27,33,52
1,2,27,34,424
1,2,27,35,298
1,2,27,36,274
1,2,27,37,239
1,2,27,38,197
1,2,27,39,9
1,2,27,40,416
1,2,27,41,508
1,2,28,29,466
1,2,28,30,44
1,2,28,31,548
1,2,28,32,392
1,2,28,33,207
1,2,28,34,44
1,2,28,35,438
1,2,28,36,459
1,2,28,37,265
1,2,28,38,185
1,2,28,39,147
1,2,28,40,120
1,2,28,41,121
1,2,29,30,82
1,2,29,31,20
1,2,29,32,296
1,2,29,33,408
1,2,29,34,440
1,2,29,35,335
1,2,29,36,345
1,2,29,37,374
1,2,29,38,393
1,2,29,39,22
1,2,29,40,161
1,2,29,41,256
1,2,30,31,223
1,2,30,32,336
1,2,30,33,174
1,2,30,34,444
1,2,30,35,588
1,2,30,36,120
1,2,30,37,107
1,2,30,38,319
1,2,30,39,375
1,2,30,40,457
1,2,30,41,92
1,2,31,32,286
1,2,31,33,589
1,2,31,34,167
1,2,31,35,326
1,2,31,36,167
1,2,31,37,67
1,2,31,38,382
1,2,31,39,269
1,2,31,40,400
1,2,31,41,553
1,2,32,33,582
1,2,32,34,192
1,2,32,35,554
1,2,32,36,133
1,2,32,37,266
1,2,32,38,585
1,2,32,39,381
1,2,32,40,478
1,2,32,41,459
1,2,33,34,155
1,2,33,35,473
1,2,33,36,329
1,2,33,37,277
1,2,33,38,408
1,2,33,39,150
1,2,33,40,503
1,2,33,41,186
1,2,34,35,426
1,2,34,36,297
1,2,34,37,560
1,2,34,38,596
1,2,34,39,535
1,2,34,40,444
1,2,34,41,210
1,2,35,36,144
1,2,35,37,300
1,2,35,38,407
1,2,35,39,479
1,2,35,40,379
1,2,35,41,93
1,2,36,37,566
1,2,36,38,217
1,2,36,39,149
1,2,36,40,564
1,2,36,41,167
1,2,37,38,337
1,2,37,39,303
1,2,37,40,3
1,2,37,41,63
1,2,38,39,429
1,2,38,40,362
1,2,38,41,426
1,2,39,40,567
1,2,39,41,435
1,2,40,41,75
1,3,4,5,257
1,3,4,6,510
1,3,4,7,465
1,3,4,8,117
1,3,4,9,47
1,3,4,10,567
1,3,4,11,237
1,3,4,12,105
1,3,4,13,162
1,3,4,14,42
1,3,4,15,318
1,3,4,16,461
1,3,4,17,510
1,3,4,18,407
1,3,4,19,266
1,3,4,20,71
1,3,4,21,224
1,3,4,22,586
1,3,4,23,76
1,3,4,24,97
1,3,4,25,432
1,3,4,26,107
1,3,4,27,446
1,3,4,28,323
1,3,4,29,314
1,3,4,30,452
1,3,4,31,275
1,3,4,32,600
1,3,4,33,522
1,3,4,34,181
1,3,4,35,525
1,3,4,36,192
1,3,4,37,156
1,3,4,38,28
1,3,4,39,508
1,3,4,40,105
1,3,4,41,285
1,3,5,6,539
1,3,5,7,16
1,3,5,8,172
1,3,5,9,19
1,3,5,10,241
1,3,5,11,474
1,3,5,12,386
1,3,5,13,524
1,3,5,14,7
1,3,5,15,207
1,3,5,16,186
1,3,5,17,556
1,3,5,18,505
1,3,5,19,454
1,3,5,20,323
1,3,5,21,89
1,3,5,22,136
1,3,5,23,222
1,3,5,24,395
1,3,5,25,378
1,3,5,26,147
1,3,5,27,22
1,3,5,28,329
1,3,5,29,349
1,3,5,30,5
1,3,5,31,373
1,3,5,32,160
1,3,5,33,427
1,3,5,34,237
1,3,5,35,387
1,3,5,36,406
1,3,5,37,122
1,3,5,38,90
1,3,5,39,354
1,3,5,40,404
1,3,5,41,125
1,3,6,7,136
1,3,6,8,531
1,3,6,9,480
1,3,6,10,272
1,3,6,11,169
1,3,6,12,591
1,3,6,13,522
1,3,6,14,350
1,3,6,15,312
1,3,6,16,481
1,3,6,17,554
1,3,6,18,500
1,3,6,19,535
1,3,6,20,504
1,3,6,21,262
1,3,6,22,484
1,3,6,23,516
1,3,6,24,545
1,3,6,25,312
1,3,6,26,431
1,3,6,27,593
1,3,6,28,182
1,3,6,29,330
1,3,6,30,389
1,3,6,31,551
1,3,6,32,94
1,3,6,33,192
1,3,6,34,363
1,3,6,35,143
1,3,6,36,43
1,3,6,37,338
1,3,6,38,410
1,3,6,39,312
1,3,6,40,293
1,3,6,41,163
1,3,7,8,585
1,3,7,9,443
1,3,7,10,41
1,3,7,11,497
1,3,7,12,187
1,3,7,13,48
1,3,7,14,153
1,3,7,15,581
1,3,7,16,530
1,3,7,17,200
1,3,7,18,412
1,3,7,19,201
1,3,7,20,208
1,3,7,21,183
1,3,7,22,580
1,3,7,23,458
1,3,7,24,448
1,3,7,25,253
1,3,7,26,599
1,3,7,27,75
1,3,7,28,136
1,3,7,29,381
1,3,7,30,230
1,3,7,31,185
1,3,7,32,50
1,3,7,33,597
1,3,7,34,45
1,3,7,35,76
1,3,7,36,407
1,3,7,37,460
1,3,7,38,433
1,3,7,39,148
1,3,7,40,306
1,3,7,41,297
1,3,8,9,6
1,3,8,10,64
1,3,8,11,589
1,3,8,12,352
1,3,8,13,45
1,3,8,14,283
1,3,8,15,30
1,3,8,16,10
1,3,8,17,115
1,3,8,18,109
1,3,8,19,239
1,3,8,20,484
1,3,8,21,70
1,3,8,22,194
1,3,8,23,465
1,3,8,24,478
1,3,8,25,556
1,3,8,26,242
1,3,8,27,307
1,3,8,28,80
1,3,8,29,431
1,3,8,30,23
1,3,8,31,417
1,3,8,32,594
1,3,8,33,312
1,3,8,34,225
1,3,8,35,137
1,3,8,36,272
1,3,8,37,426
1,3,8,38,377
1,3,8,39,382
1,3,8,40,532
1,3,8,41,554
1,3,9,10,309
1,3,9,11,165
1,3,9,12,60
1,3,9,13,372
1,3,9,14,231
1,3,9,15,71
1,3,9,16,87
1,3,9,17,180
1,3,9,18,101
1,3,9,19,529
1,3,9,20,406
1,3,9,21,400
1,3,9,22,209
1,3,9,23,224
1,3,9,24,488
1,3,9,25,345
1,3,9,26,353
1,3,9,27,483
1,3,9,28,313
1,3,9,29,27
1,3,9,30,296
1,3,9,31,21
1,3,9,32,58
1,3,9,33,276
1,3,9,34,148
1,3,9,35,421
1,3,9,36,92
1,3,9,37,589
1,3,9,38,515
1,3,9,39,2
1,3,9,40,300
1,3,9,41,34
1,3,10,11,162
1,3,10,12,440
1,3,10,13,436
1,3,10,14,151
1,3,10,15,459
1,3,10,16,276
1,3,10,17,444
1,3,10,18,133
1,3,10,19,567
1,3,10,20,366
1,3,10,21,108
1,3,10,22,531
1,3,10,23,85
1,3,10,24,477
1,3,10,25,282
1,3,10,26,55
1,3,10,27,235
1,3,10,28,187
1,3,10,29,538
1,3,10,30,102
1,3,10,31,507
1,3,10,32,442
1,3,10,33,270
1,3,10,34,392
1,3,10,35,320
1,3,10,36,164
1,3,10,37,521
1,3,10,38,328
1,3,10,39,28
1,3,10,40,543
1,3,10,41,137
1,3,11,12,589
1,3,11,13,263
1,3,11,14,82
1,3,11,15,338
1,3,11,16,470
1,3,11,17,515
1,3,11,18,29
1,3,11,19,310
1,3,11,20,472
1,3,11,21,315
1,3,11,22,391
1,3,11,23,60
1,3,11,24,3
1,3,11,25,403
1,3,11,26,194
1,3,11,27,304
1,3,11,28,486
1,3,11,29,479
1,3,11,30,30
1,3,11,31,500
1,3,11,32,229
1,3,11,33,223
1,3,11,34,326
1,3,11,35,235
1,3,11,36,51
1,3,11,37,573
1,3,11,38,592
1,3,11,39,412
1,3,11,40,205
1,3,11,41,304
1,3,12,13,80
1,3,12,14,419
1,3,12,15,239
1,3,12,16,35
1,3,12,17,131
1,3,12,18,138
1,3,12,19,277
1,3,12,20,11
1,3,12,21,243
1,3,12,22,297
1,3,12,23,54
1,3,12,24,461
1,3,12,25,582
1,3,12,26,473
1,3,12,27,424
1,3,12,28,296
1,3,12,29,502
1,3,12,30,291
1,3,12,31,510
1,3,12,32,176
1,3,12,33,486
1,3,12,34,599
1,3,12,35,248
1,3,12,36,303
1,3,12,37,193
1,3,12,38,54
1,3,12,39,267
1,3,12,40,42
1,3,12,41,411
1,3,13,14,101
1,3,13,15,186
1,3,13,16,74
1,3,13,17,365
1,3,13,18,478
1,3,13,19,117
1,3,13,20,270
1,3,13,21,258
1,3,13,22,547
1,3,13,23,304
1,3,13,24,453
1,3,13,25,103
1,3,13,26,284
1,3,13,27,248
1,3,13,28,279
1,3,13,29,490
1,3,13,30,323
1,3,13,31,64
1,3,13,32,212
1,3,13,33,145
1,3,13,34,81
1,3,13,35,255
1,3,13,36,384
1,3,13,37,451
1,3,13,38,27
1,3,13,39,267
1,3,13,40,208
1,3,13,41,580
1,3,14,15,272
1,3,14,16,48
1,3,14,17,230
1,3,14,18,44
1,3,14,19,239
1,3,14,20,161
1,3,14,21,250
1,3,14,22,189
1,3,14,23,138
1,3,14,24,2
1,3,14,25,545
1,3,14,26,362
1,3,14,27,416
1,3,14,28,319
1,3,14,29,430
1,3,14,30,9
1,3,14,31,592
1,3,14,32,156
1,3,14,33,492
1,3,14,34,184
1,3,14,35,444
1,3,14,36,176
1,3,14,37,66
1,3,14,38,365
1,3,14,39,322
1,3,14,40,14
1,3,14,41,59
1,3,15,16,540
1,3,15,17,68
1,3,15,18,368
1,3,15,19,348
1,3,15,20,552
1,3,15,21,99
1,3,15,22,367
1,3,15,23,166
1,3,15,24,64
1,3,15,25,586
1,3,15,26,28
1,3,15,27,372
1,3,15,28,190
1,3,15,29,242
1,3,15,30,97
1,3,15,31,57
1,3,15,32,229
1,3,15,33,480
1,3,15,34,122
1,3,15,35,111
1,3,15,36,122
1,3,15,37,521
1,3,15,38,453
1,3,15,39,241
1,3,15,40,191
1,3,15,41,124
1,3,16,17,502
1,3,16,18,171
1,3,16,19,308
1,3,16,20,300
1,3,16,21,502
1,3,16,22,153
1,3,16,23,337
1,3,16,24,224
1,3,16,25,17
1,3,16,26,50
1,3,16,27,475
1,3,16,28,102
1,3,16,29,475
1,3,16,30,590
1,3,16,31,94
1,3,16,32,12
1,3,16,33,550
1,3,16,34,304
1,3,16,35,449
1,3,16,36,325
1,3,16,37,114
1,3,16,38,338
1,3,16,39,474
1,3,16,40,529
1,3,16,41,40
1,3,17,18,330
1,3,17,19,70
1,3,17,20,103
1,3,17,21,510
1,3,17,22,87
1,3,17,23,92
1,3,17,24,505
1,3,17,25,109
1,3,17,26,307
1,3,17,27,76
1,3,17,28,373
1,3,17,29,424
1,3,17,30,63
1,3,17,31,518
1,3,17,32,339
1,3,17,33,116
1,3,17,34,504
1,3,17,35,101
1,3,17,36,115
1,3,17,37,388
1,3,17,38,110
1,3,17,39,219
1,3,17,40,417
1,3,17,41,354
1,3,18,19,366
1,3,18,20,518
1,3,18,21,49
1,3,18,22,474
1,3,18,23,137
1,3,18,24,343
1,3,18,25,405
1,3,18,26,381
1,3,18,27,260
1,3,18,28,387
1,3,18,29,149
1,3,18,30,360
1,3,18,31,239
1,3,18,32,216
1,3,18,33,326
1,3,18,34,188
1,3,18,35,342
1,3,18,36,157
1,3,18,37,138
1,3,18,38,456
1,3,18,39,5
1,3,18,40,156
1,3,18,41,199
1,3,19,20,373
1,3,19,21,590
1,3,19,22,198
1,3,19,23,413
1,3,19,24,205
1,3,19,25,246
1,3,19,26,151
1,3,19,27,65
1,3,19,28,448
1,3,19,29,287
1,3,19,30,250
1,3,19,31,463
1,3,19,32,558
1,3,19,33,564
1,3,19,34,540
1,3,19,35,521
1,3,19,36,539
1,3,19,37,313
1,3,19,38,188
1,3,19,39,425
1,3,19,40,194
1,3,19,41,263
1,3,20,21,205
1,3,20,22,123
1,3,20,23,365
1,3,20,24,259
1,3,20,25,113
1,3,20,26,576
1,3,20,27,149
1,3,20,28,470
1,3,20,29,355
1,3,20,30,273
1,3,20,31,162
1,3,20,32,478
1,3,20,33,8
1,3,20,34,253
1,3,20,35,474
1,3,20,36,361
1,3,20,37,377
1,3,20,38,279
1,3,20,39,305
1,3,20,40,542
1,3,20,41,173
1,3,21,22,363
1,3,21,23,145
1,3,21,24,549
1,3,21,25,137
1,3,21,26,116
1,3,21,27,153
1,3,21,28,77
1,3,21,29,411
1,3,21,30,253
1,3,21,31,0
1,3,21,32,206
1,3,21,33,503
1,3,21,34,146
1,3,21,35,558
1,3,21,36,368
1,3,21,37,208
1,3,21,38,105
1,3,21,39,395
1,3,21,40,340
1,3,21,41,591
1,3,22,23,396
1,3,22,24,37
1,3,22,25,112
1,3,22,26,357
1,3,22,27,536
1,3,22,28,362
1,3,22,29,353
1,3,22,30,69
1,3,22,31,549
1,3,22,32,263
1,3,22,33,151
1,3,22,34,285
1,3,22,35,506
1,3,22,36,323
1,3,22,37,442
1,3,22,38,213
1,3,22,39,253
1,3,22,40,379
1,3,22,41,483
1,3,23,24,573
1,3,23,25,336
1,3,23,26,504
1,3,23,27,102
1,3,23,28,553
1,3,23,29,382
1,3,23,30,352
1,3,23,31,205
1,3,23,32,460
1,3,23,33,329
1,3,23,34,417
1,3,23,35,258
1,3,23,36,511
1,3,23,37,117
1,3,23,38,476
1,3,23,39,445
1,3,23,40,343
1,3,23,41,224
1,3,24,25,322
1,3,24,26,51
1,3,24,27,431
1,3,24,28,417
1,3,24,29,355
1,3,24,30,343
1,3,24,31,571
1,3,24,32,0
1,3,24,33,515
1,3,24,34,578
1,3,24,35,245
1,3,24,36,480
1,3,24,37,183
1,3,24,38,72
1,3,24,39,209
1,3,24,40,590
1,3,24,41,136
1,3,25,26,493
1,3,25,27,574
1,3,25,28,188
1,3,25,29,197
1,3,25,30,600
1,3,25,31,278
1,3,25,32,264
1,3,25,33,436
1,3,25,34,487
1,3,25,35,308
1,3,25,36,211
1,3,25,37,503
1,3,25,38,374
1,3,25,39,252
1,3,25,40,243
1,3,25,41,80
1,3,26,27,420
1,3,26,28,434
1,3,26,29,284
1,3,26,30,561
1,3,26,31,3
1,3,26,32,230
1,3,26,33,538
1,3,26,34,593
1,3,26,35,260
1,3,26,36,195
1,3,26,37,369
1,3,26,38,54
1,3,26,39,528
1,3,26,40,101
1,3,26,41,541
1,3,27,28,179
1,3,27,29,363
1,3,27,30,409
1,3,27,31,434
1,3,27,32,210
1,3,27,33,326
1,3,27,34,368
1,3,27,35,336
1,3,27,36,524
1,3,27,37,22
1,3,27,38,58
1,3,27,39,536
1,3,27,40,240
1,3,27,41,113
1,3,28,29,472
1,3,28,30,468
1,3,28,31,74
1,3,28,32,242
1,3,28,33,455
1,3,28,34,1
1,3,28,35,244
1,3,28,36,541
1,3,28,37,251
1,3,28,38,338
1,3,28,39,196
1,3,28,40,265
1,3,28,41,517
1,3,29,30,404
1,3,29,31,432
1,3,29,32,284
1,3,29,33,498
1,3,29,34,443
1,3,29,35,224
1,3,29,36,120
1,3,29,37,78
1,3,29,38,242
1,3,29,39,513
1,3,29,40,367
1,3,29,41,568
1,3,30,31,211
1,3,30,32,257
1,3,30,33,220
1,3,30,34,302
1,3,30,35,373
1,3,30,36,445
1,3,30,37,257
1,3,30,38,203
1,3,30,39,355
1,3,30,40,222
1,3,30,41,374
1,3,31,32,184
1,3,31,33,20
1,3,31,34,547
1,3,31,35,108
1,3,31,36,205
1,3,31,37,514
1,3,31,38,43
1,3,31,39,413
1,3,31,40,401
1,3,31,41,155
1,3,32,33,533
